session_id,station_id,location_type,user_id,start_time,end_time,duration_hours,energy_kwh,charger_kw,start_hour,day_of_week,day_of_week_num,is_weekend,month,date,season
S0105234,STN_015,Residential,U03723,2024-11-22 11:08:00,2024-11-22 15:02:59.529672,3.92,9.91,7,11,Friday,4,False,11,2024-11-22,Fall
S0105187,STN_005,Office_Park,U01169,2024-11-22 11:08:00,2024-11-22 18:07:16.802140,6.99,20.74,7,11,Friday,4,False,11,2024-11-22,Fall
S0105190,STN_006,Highway_Rest_Stop,U01486,2024-11-22 11:12:00,2024-11-22 13:14:44.844240,2.05,36.16,22,11,Friday,4,False,11,2024-11-22,Fall
S0105288,STN_022,Mall,U01211,2024-11-22 11:13:00,2024-11-22 21:47:05.301916,7.010000000000001,50.54,11,11,Friday,4,False,11,2024-11-22,Fall
S0105280,STN_020,Office_Park,U01004,2024-11-22 11:18:00,2024-11-22 13:40:51.658769,2.38,16.75,11,11,Friday,4,False,11,2024-11-22,Fall
S0105275,STN_020,Office_Park,U03842,2024-11-22 11:18:00,2024-11-22 17:39:37.428930,6.36,36.08,7,11,Friday,4,False,11,2024-11-22,Fall
S0105205,STN_009,Mall,U00967,2024-11-22 11:23:00,2024-11-22 12:55:35.497628,1.54,14.23,11,11,Friday,4,False,11,2024-11-22,Fall
S0105171,STN_001,Downtown,U02307,2024-11-22 11:27:00,2024-11-22 15:53:44.013871,4.45,31.49,11,11,Friday,4,False,11,2024-11-22,Fall
S0105274,STN_020,Office_Park,U00851,2024-11-22 11:28:00,2024-11-22 15:35:46.763974,4.13,120.0,150,11,Friday,4,False,11,2024-11-22,Fall
S0105206,STN_009,Mall,U03126,2024-11-22 11:29:00,2024-11-22 15:29:51.895558,4.01,15.95,11,11,Friday,4,False,11,2024-11-22,Fall
S0105283,STN_021,Office_Park,U01782,2024-11-22 11:32:00,2024-11-22 12:51:55.298952,1.33,3.45,7,11,Friday,4,False,11,2024-11-22,Fall
S0105291,STN_023,Downtown,U01626,2024-11-22 11:33:00,2024-11-22 13:18:00.510809,1.75,120.0,150,11,Friday,4,False,11,2024-11-22,Fall
S0105290,STN_023,Downtown,U01497,2024-11-22 11:34:00,2024-11-22 14:47:09.895873,3.22,9.95,7,11,Friday,4,False,11,2024-11-22,Fall
S0105204,STN_009,Mall,U01252,2024-11-22 11:37:00,2024-11-22 12:34:44.776057,0.96,109.43,150,11,Friday,4,False,11,2024-11-22,Fall
S0105203,STN_009,Mall,U01963,2024-11-22 12:22:00,2024-11-22 12:52:11.268276,0.5,4.84,22,12,Friday,4,False,11,2024-11-22,Fall
S0105185,STN_004,Office_Park,U01782,2024-11-22 12:28:00,2024-11-22 16:00:15.082921,3.54,27.38,11,12,Friday,4,False,11,2024-11-22,Fall
S0105198,STN_008,Residential,U01769,2024-11-22 12:29:00,2024-11-22 14:10:58.137810,1.7,6.97,7,12,Friday,4,False,11,2024-11-22,Fall
S0105184,STN_004,Office_Park,U03617,2024-11-22 12:31:00,2024-11-22 14:28:17.905007,1.95,10.63,7,12,Friday,4,False,11,2024-11-22,Fall
S0105172,STN_002,Residential,U01107,2024-11-22 12:42:00,2024-11-22 14:42:46.367933,2.01,36.7,22,12,Friday,4,False,11,2024-11-22,Fall
S0105170,STN_001,Downtown,U00526,2024-11-22 13:01:00,2024-11-22 17:35:51.034104,4.58,46.4,22,13,Friday,4,False,11,2024-11-22,Fall
S0105252,STN_018,Downtown,U02675,2024-11-22 13:06:00,2024-11-22 15:02:30.712010,1.94,44.35,50,13,Friday,4,False,11,2024-11-22,Fall
S0105281,STN_020,Office_Park,U02863,2024-11-22 13:07:00,2024-11-22 14:04:30.183127,0.96,14.88,22,13,Friday,4,False,11,2024-11-22,Fall
S0105253,STN_018,Downtown,U03358,2024-11-22 13:22:00,2024-11-22 16:23:59.501184,3.03,17.62,7,13,Friday,4,False,11,2024-11-22,Fall
S0105167,STN_001,Downtown,U02355,2024-11-22 13:25:00,2024-11-22 15:32:47.268089,7.23,63.94,50,13,Friday,4,False,11,2024-11-22,Fall
S0105165,STN_001,Downtown,U01894,2024-11-22 13:27:00,2024-11-22 13:51:06.658608,0.4,3.98,22,13,Friday,4,False,11,2024-11-22,Fall
S0105196,STN_008,Residential,U00278,2024-11-22 13:30:00,2024-11-22 15:41:52.999984,2.2,7.16,7,13,Friday,4,False,11,2024-11-22,Fall
S0105314,STN_024,Highway_Rest_Stop,U00388,2024-11-22 13:30:00,2024-11-22 15:44:56.857661,2.25,17.0,7,13,Friday,4,False,11,2024-11-22,Fall
S0105246,STN_016,Residential,U02666,2024-11-22 13:33:00,2024-11-22 14:46:38.069249,1.23,51.6,50,13,Friday,4,False,11,2024-11-22,Fall
S0105269,STN_019,Highway_Rest_Stop,U02757,2024-11-22 13:43:00,2024-11-22 15:09:49.997248,1.84,120.0,150,13,Friday,4,False,11,2024-11-22,Fall
S0105191,STN_006,Highway_Rest_Stop,UNKNOWN,2024-11-22 13:49:00,2024-11-22 15:36:21.113293,1.79,64.93,50,13,Friday,4,False,11,2024-11-22,Fall
S0105273,STN_020,Office_Park,U02926,2024-11-22 13:59:00,2024-11-22 16:14:33.744248,7.270000000000001,120.0,150,13,Friday,4,False,11,2024-11-22,Fall
S0105279,STN_020,Office_Park,U01987,2024-11-22 13:59:00,2024-11-22 15:43:19.762646,1.74,21.64,22,13,Friday,4,False,11,2024-11-22,Fall
S0105261,STN_019,Highway_Rest_Stop,U03475,2024-11-22 14:11:00,2024-11-22 16:34:39.253204,2.39,9.51,7,14,Friday,4,False,11,2024-11-22,Fall
S0105249,STN_017,Office_Park,U00769,2024-11-22 14:19:00,2024-11-22 15:45:29.921203,1.44,12.17,22,14,Friday,4,False,11,2024-11-22,Fall
S0105271,STN_019,Highway_Rest_Stop,U02489,2024-11-22 14:30:00,2024-11-22 16:27:01.428516,1.95,24.93,22,14,Friday,4,False,11,2024-11-22,Fall
S0105192,STN_007,Downtown,U02951,2024-11-22 14:34:00,2024-11-22 16:09:18.594462,1.59,21.76,22,14,Friday,4,False,11,2024-11-22,Fall
S0105256,STN_018,Downtown,U00951,2024-11-22 14:35:00,2024-11-22 17:05:33.493282,1.81,15.97,11,14,Friday,4,False,11,2024-11-22,Fall
S0105211,STN_010,Downtown,U03968,2024-11-22 14:36:00,2024-11-22 21:03:59.574404,6.47,44.65,11,14,Friday,4,False,11,2024-11-22,Fall
S0105231,STN_015,Residential,U00950,2024-11-22 14:44:00,2024-11-22 22:25:59.912232,7.7,120.0,50,14,Friday,4,False,11,2024-11-22,Fall
S0105282,STN_021,Office_Park,U01225,2024-11-22 14:49:00,2024-11-22 19:08:28.878322,4.32,36.0,11,14,Friday,4,False,11,2024-11-22,Fall
S0105294,STN_023,Downtown,U01684,2024-11-22 14:49:00,2024-11-22 16:36:01.273518,1.78,33.41,50,14,Friday,4,False,11,2024-11-22,Fall
S0105238,STN_015,Residential,U01360,2024-11-22 14:53:00,2024-11-22 16:02:02.443094,1.15,104.8,150,14,Friday,4,False,11,2024-11-22,Fall
S0105230,STN_015,Residential,U02707,2024-11-22 15:05:00,2024-11-22 16:59:31.090349,1.91,33.1,22,15,Friday,4,False,11,2024-11-22,Fall
S0105161,STN_001,Downtown,U02930,2024-11-22 15:13:00,2024-11-22 18:25:00.061328,3.2,120.0,150,15,Friday,4,False,11,2024-11-22,Fall
S0105160,STN_001,Downtown,UNKNOWN,2024-11-22 15:14:00,2024-11-22 17:55:35.211154,2.69,108.77,50,15,Friday,4,False,11,2024-11-22,Fall
S0105278,STN_020,Office_Park,U03605,2024-11-22 15:19:00,2024-11-22 17:24:26.980935,2.09,10.98,7,15,Friday,4,False,11,2024-11-22,Fall
S0105202,STN_009,Mall,U03418,2024-11-22 15:32:00,2024-11-22 17:26:51.973301,1.91,25.87,22,15,Friday,4,False,11,2024-11-22,Fall
S0105318,STN_024,Highway_Rest_Stop,U03051,2024-11-22 15:36:00,2024-11-22 17:06:44.097559,1.51,28.84,50,15,Friday,4,False,11,2024-11-22,Fall
S0105300,STN_023,Downtown,U01377,2024-11-22 15:38:00,2024-11-22 17:24:51.270000,1.78,12.47,11,15,Friday,4,False,11,2024-11-22,Fall
S0105163,STN_001,Downtown,U03850,2024-11-22 15:40:00,2024-11-22 16:36:57.761808,0.95,2.79,7,15,Friday,4,False,11,2024-11-22,Fall
S0105319,STN_024,Highway_Rest_Stop,U02171,2024-11-22 15:43:00,2024-11-22 16:21:27.397330,0.64,6.8,22,15,Friday,4,False,11,2024-11-22,Fall
S0105303,STN_023,Downtown,U00745,2024-11-22 15:50:00,2024-11-22 17:51:24.634108,2.02,10.88,7,15,Friday,4,False,11,2024-11-22,Fall
S0105247,STN_017,Office_Park,U02404,2024-11-22 16:01:00,2024-11-22 17:23:09.146450,1.37,20.86,22,16,Friday,4,False,11,2024-11-22,Fall
S0105181,STN_004,Office_Park,U00107,2024-11-22 16:03:00,2024-11-22 19:33:06.428089,3.5,12.59,7,16,Friday,4,False,11,2024-11-22,Fall
S0105287,STN_022,Mall,U01743,2024-11-22 16:14:00,2024-11-22 18:07:17.956311,1.89,6.4,7,16,Friday,4,False,11,2024-11-22,Fall
S0105221,STN_013,Residential,U01003,2024-11-22 16:14:00,2024-11-22 17:01:27.573810,0.79,6.56,11,16,Friday,4,False,11,2024-11-22,Fall
S0105289,STN_022,Mall,U01856,2024-11-22 16:21:00,2024-11-22 20:06:23.672354,3.76,19.02,11,16,Friday,4,False,11,2024-11-22,Fall
S0105224,STN_014,Residential,U03253,2024-11-22 16:24:00,2024-11-22 18:36:52.123423,2.21,120.0,150,16,Friday,4,False,11,2024-11-22,Fall
S0105299,STN_023,Downtown,UNKNOWN,2024-11-22 16:25:00,2024-11-22 18:38:01.166201,2.22,12.64,11,16,Friday,4,False,11,2024-11-22,Fall
S0105176,STN_003,Residential,U01236,2024-11-22 16:40:00,2024-11-22 20:54:16.092298,4.24,120.0,150,16,Friday,4,False,11,2024-11-22,Fall
S0105197,STN_008,Residential,U02197,2024-11-22 16:42:00,2024-11-22 18:33:12.395768,1.85,23.11,22,16,Friday,4,False,11,2024-11-22,Fall
S0105317,STN_024,Highway_Rest_Stop,U03760,2024-11-22 16:54:00,2024-11-22 18:07:46.362660,1.23,6.32,11,16,Friday,4,False,11,2024-11-22,Fall
S0105259,STN_018,Downtown,U02280,2024-11-22 17:00:00,2024-11-22 19:52:53.279883,2.88,13.44,7,17,Friday,4,False,11,2024-11-22,Fall
S0105188,STN_006,Highway_Rest_Stop,U01796,2024-11-22 17:02:00,2024-11-22 19:25:30.606567,2.39,10.51,11,17,Friday,4,False,11,2024-11-22,Fall
S0105285,STN_022,Mall,U02442,2024-11-22 17:03:00,2024-11-22 19:04:59.424737,2.03,76.6,50,17,Friday,4,False,11,2024-11-22,Fall
S0105276,STN_020,Office_Park,U00337,2024-11-22 17:16:00,2024-11-22 18:21:14.745787,1.09,4.34,11,17,Friday,4,False,11,2024-11-22,Fall
S0105251,STN_017,Office_Park,U02884,2024-11-22 17:27:00,2024-11-22 20:09:59.657740,2.72,18.32,11,17,Friday,4,False,11,2024-11-22,Fall
S0105244,STN_016,Residential,U03454,2024-11-22 17:33:00,2024-11-22 18:18:00.249382,0.75,27.98,50,17,Friday,4,False,11,2024-11-22,Fall
S0105245,STN_016,Residential,U00534,2024-11-22 17:35:00,2024-11-22 19:20:57.429444,1.77,32.72,50,17,Friday,4,False,11,2024-11-22,Fall
S0105177,STN_003,Residential,U01258,2024-11-22 17:47:00,2024-11-22 18:28:49.498192,0.7,2.87,7,17,Friday,4,False,11,2024-11-22,Fall
S0105182,STN_004,Office_Park,U01399,2024-11-22 17:56:00,2024-11-22 21:20:41.701282,3.41,120.0,150,17,Friday,4,False,11,2024-11-22,Fall
S0105174,STN_002,Residential,U03508,2024-11-22 18:03:00,2024-11-22 20:20:28.710470,2.29,40.31,50,18,Friday,4,False,11,2024-11-22,Fall
S0105207,STN_009,Mall,U00432,2024-11-22 18:08:00,2024-11-22 19:27:54.408999,1.33,9.91,11,18,Friday,4,False,11,2024-11-22,Fall
S0105227,STN_014,Residential,U03573,2024-11-22 18:13:00,2024-11-22 19:20:03.662736,1.12,9.16,22,18,Friday,4,False,11,2024-11-22,Fall
S0105311,STN_024,Highway_Rest_Stop,U03517,2024-11-22 18:19:00,2024-11-22 20:19:20.154751,2.01,68.45,50,18,Friday,4,False,11,2024-11-22,Fall
S0105235,STN_015,Residential,U00058,2024-11-22 18:21:00,2024-11-22 19:11:43.875446,0.85,14.04,22,18,Friday,4,False,11,2024-11-22,Fall
S0105232,STN_015,Residential,U01508,2024-11-22 18:26:00,2024-11-22 18:58:14.297678,0.54,7.12,22,18,Friday,4,False,11,2024-11-22,Fall
S0105200,STN_008,Residential,U01739,2024-11-22 18:32:00,2024-11-22 19:31:41.657839,0.99,17.52,50,18,Friday,4,False,11,2024-11-22,Fall
S0105270,STN_019,Highway_Rest_Stop,U02674,2024-11-22 18:34:00,2024-11-22 21:26:00.831461,2.87,120.0,150,18,Friday,4,False,11,2024-11-22,Fall
S0105309,STN_024,Highway_Rest_Stop,U00291,2024-11-22 18:44:00,2024-11-22 20:32:14.546622,1.8,24.58,22,18,Friday,4,False,11,2024-11-22,Fall
S0105260,STN_018,Downtown,U02359,2024-11-22 19:19:00,2024-11-22 21:30:29.283718,2.19,28.02,22,19,Friday,4,False,11,2024-11-22,Fall
S0105178,STN_003,Residential,U01245,2024-11-22 19:37:00,2024-11-22 20:53:28.554393,1.27,27.82,50,19,Friday,4,False,11,2024-11-22,Fall
S0105292,STN_023,Downtown,U02955,2024-11-22 20:04:00,2024-11-23 01:51:31.318417,5.79,120.0,50,20,Friday,4,False,11,2024-11-22,Fall
S0105175,STN_003,Residential,U03527,2024-11-22 20:04:00,2024-11-23 00:22:41.355631,4.31,20.69,7,20,Friday,4,False,11,2024-11-22,Fall
S0105304,STN_023,Downtown,U01839,2024-11-22 20:08:00,2024-11-22 22:09:11.295487,2.02,120.0,150,20,Friday,4,False,11,2024-11-22,Fall
S0105266,STN_019,Highway_Rest_Stop,U03501,2024-11-22 20:10:00,2024-11-22 21:44:12.474082,1.57,24.38,22,20,Friday,4,False,11,2024-11-22,Fall
S0105307,STN_023,Downtown,U00775,2024-11-22 20:12:00,2024-11-22 21:39:23.077989,1.46,15.39,22,20,Friday,4,False,11,2024-11-22,Fall
S0105166,STN_001,Downtown,U00696,2024-11-22 20:21:00,2024-11-22 21:40:32.510758,1.33,5.26,7,20,Friday,4,False,11,2024-11-22,Fall
S0105193,STN_007,Downtown,U03266,2024-11-22 20:52:00,2024-11-23 00:03:44.971048,3.2,12.65,7,20,Friday,4,False,11,2024-11-22,Fall
S0105313,STN_024,Highway_Rest_Stop,U00025,2024-11-22 20:52:00,2024-11-23 04:07:10.959041,7.1499999999999995,18.93,7,20,Friday,4,False,11,2024-11-22,Fall
S0105209,STN_010,Downtown,U01671,2024-11-22 20:56:00,2024-11-22 23:24:50.867923,2.48,12.41,7,20,Friday,4,False,11,2024-11-22,Fall
S0105162,STN_001,Downtown,U01431,2024-11-22 20:59:00,2024-11-23 00:21:48.598725,3.38,120.0,50,20,Friday,4,False,11,2024-11-22,Fall
S0105310,STN_024,Highway_Rest_Stop,U02366,2024-11-22 21:05:00,2024-11-22 23:00:20.623761,1.92,18.045,22,21,Friday,4,False,11,2024-11-22,Fall
S0105267,STN_019,Highway_Rest_Stop,U03294,2024-11-22 21:09:00,2024-11-22 23:35:54.334839,2.45,133.98,22,21,Friday,4,False,11,2024-11-22,Fall
S0105240,STN_016,Residential,U03850,2024-11-22 21:12:00,2024-11-23 06:03:06.313397,8.85,47.94,11,21,Friday,4,False,11,2024-11-22,Fall
S0105306,STN_023,Downtown,U02884,2024-11-22 21:34:00,2024-11-22 22:37:38.528564,1.06,30.9,50,21,Friday,4,False,11,2024-11-22,Fall
S0105237,STN_015,Residential,U03679,2024-11-22 21:35:00,2024-11-23 00:20:28.408928,2.76,8.54,7,21,Friday,4,False,11,2024-11-22,Fall
S0105236,STN_015,Residential,U00187,2024-11-22 21:38:00,2024-11-23 04:41:47.256029,7.06,38.51,7,21,Friday,4,False,11,2024-11-22,Fall
S0105173,STN_002,Residential,U02602,2024-11-22 22:30:00,2024-11-23 07:24:53.885409,8.91,48.15,7,22,Friday,4,False,11,2024-11-22,Fall
S0105228,STN_014,Residential,U02148,2024-11-22 22:44:00,2024-11-23 04:50:35.943507,6.11,115.07,50,22,Friday,4,False,11,2024-11-22,Fall
S0105242,STN_016,Residential,U01897,2024-11-22 22:45:00,2024-11-23 04:54:54.560097,6.17,34.6,7,22,Friday,4,False,11,2024-11-22,Fall
S0105316,STN_024,Highway_Rest_Stop,U02417,2024-11-22 22:46:00,2024-11-22 23:46:01.644247,1.0,6.22,11,22,Friday,4,False,11,2024-11-22,Fall
S0105226,STN_014,Residential,U02276,2024-11-22 23:10:00,2024-11-23 09:19:07.459505,10.15,87.18,11,23,Friday,4,False,11,2024-11-22,Fall
S0105225,STN_014,Residential,U01739,2024-11-22 23:17:00,2024-11-23 06:17:31.104073,7.01,64.45,11,23,Friday,4,False,11,2024-11-22,Fall
S0105179,STN_003,Residential,U01157,2024-11-22 23:20:00,2024-11-23 04:31:56.575871,5.2,71.91,22,23,Friday,4,False,11,2024-11-22,Fall
S0105229,STN_014,Residential,U02210,2024-11-22 23:30:00,2024-11-23 09:03:47.346239,9.56,53.35,7,23,Friday,4,False,11,2024-11-22,Fall
S0105323,STN_024,Highway_Rest_Stop,U02822,2024-11-22 23:32:00,2024-11-23 02:09:31.102968,2.63,13.55,7,23,Friday,4,False,11,2024-11-22,Fall
S0105219,STN_012,Highway_Rest_Stop,U03833,2024-11-22 23:58:00,2024-11-23 03:04:44.457957,3.11,42.73,22,23,Friday,4,False,11,2024-11-22,Fall
S0105482,STN_025,Residential,UNKNOWN,2024-11-23 00:05:00,2024-11-23 03:20:43.617824,3.26,22.62,11,0,Saturday,5,True,11,2024-11-23,Fall
S0105397,STN_014,Residential,U03843,2024-11-23 00:12:00,2024-11-23 08:53:06.983317,8.69,67.04,22,0,Saturday,5,True,11,2024-11-23,Fall
S0105484,STN_025,Residential,U00310,2024-11-23 00:16:00,2024-11-23 05:47:07.536695,5.52,35.48,11,0,Saturday,5,True,11,2024-11-23,Fall
S0105418,STN_016,Residential,U00053,2024-11-23 00:17:00,2024-11-23 05:20:32.385008,5.06,43.33,11,0,Saturday,5,True,11,2024-11-23,Fall
S0105424,STN_016,Residential,U01568,2024-11-23 00:25:00,2024-11-23 06:22:35.382317,5.96,36.97,11,0,Saturday,5,True,11,2024-11-23,Fall
S0105436,STN_018,Downtown,U03438,2024-11-23 00:44:00,2024-11-23 03:16:14.348002,2.54,12.54,11,0,Saturday,5,True,11,2024-11-23,Fall
S0105394,STN_014,Residential,U01406,2024-11-23 00:48:00,2024-11-23 06:30:02.085583,5.7,59.894999999999996,22,0,Saturday,5,True,11,2024-11-23,Fall
S0105400,STN_014,Residential,U01252,2024-11-23 01:30:00,2024-11-23 08:46:30.541192,7.28,307.21,11,1,Saturday,5,True,11,2024-11-23,Fall
S0105428,STN_017,Office_Park,U01181,2024-11-23 01:33:00,2024-11-23 06:04:50.734475,4.53,30.08,11,1,Saturday,5,True,11,2024-11-23,Fall
S0105371,STN_009,Mall,U01387,2024-11-23 01:49:00,2024-11-23 03:43:26.577358,1.91,77.01,50,1,Saturday,5,True,11,2024-11-23,Fall
S0105440,STN_019,Highway_Rest_Stop,U02860,2024-11-23 01:50:00,2024-11-23 05:24:00.559203,3.57,120.0,150,1,Saturday,5,True,11,2024-11-23,Fall
S0105405,STN_015,Residential,U00407,2024-11-23 01:56:00,2024-11-23 09:23:50.447697,7.46,67.99,11,1,Saturday,5,True,11,2024-11-23,Fall
S0105435,STN_018,Downtown,U01326,2024-11-23 02:23:00,2024-11-23 04:53:24.844747,2.51,120.0,150,2,Saturday,5,True,11,2024-11-23,Fall
S0105415,STN_015,Residential,U00931,2024-11-23 02:28:00,2024-11-23 11:37:35.948144,9.16,59.3,11,2,Saturday,5,True,11,2024-11-23,Fall
S0105392,STN_013,Residential,U00798,2024-11-23 02:43:00,2024-11-23 10:16:53.497336,7.56,120.0,50,2,Saturday,5,True,11,2024-11-23,Fall
S0105477,STN_024,Highway_Rest_Stop,U02560,2024-11-23 02:55:00,2024-11-23 04:29:23.096749,1.57,15.31,22,2,Saturday,5,True,11,2024-11-23,Fall
S0105395,STN_014,Residential,U03726,2024-11-23 03:09:00,2024-11-23 11:47:37.242506,8.64,120.0,50,3,Saturday,5,True,11,2024-11-23,Fall
S0105461,STN_023,Downtown,U03399,2024-11-23 03:30:00,2024-11-23 04:20:11.088647,0.84,29.23,50,3,Saturday,5,True,11,2024-11-23,Fall
S0105419,STN_016,Residential,U01989,2024-11-23 03:53:00,2024-11-23 10:27:17.880093,6.57,115.03,22,3,Saturday,5,True,11,2024-11-23,Fall
S0105444,STN_019,Highway_Rest_Stop,U00361,2024-11-23 04:47:00,2024-11-23 06:05:04.348285,1.3,120.0,150,4,Saturday,5,True,11,2024-11-23,Fall
S0105459,STN_023,Downtown,U03920,2024-11-23 04:57:00,2024-11-23 05:24:07.820120,0.45,17.5,50,4,Saturday,5,True,11,2024-11-23,Fall
S0105350,STN_004,Office_Park,U02972,2024-11-23 05:06:00,2024-11-23 09:40:58.233428,4.58,94.61,50,5,Saturday,5,True,11,2024-11-23,Fall
S0105439,STN_018,Downtown,U00309,2024-11-23 05:29:00,2024-11-23 07:08:20.757064,1.66,12.57,11,5,Saturday,5,True,11,2024-11-23,Fall
S0105388,STN_012,Highway_Rest_Stop,U01629,2024-11-23 06:02:00,2024-11-23 08:19:46.169937,2.3,23.55,22,6,Saturday,5,True,11,2024-11-23,Fall
S0105404,STN_015,Residential,U00655,2024-11-23 06:23:00,2024-11-23 14:56:59.371499,8.57,40.76,11,6,Saturday,5,True,11,2024-11-23,Fall
S0105422,STN_016,Residential,U01870,2024-11-23 06:40:00,2024-11-23 12:52:34.850376,6.21,105.52,22,6,Saturday,5,True,11,2024-11-23,Fall
S0105441,STN_019,Highway_Rest_Stop,U01410,2024-11-23 06:44:00,2024-11-23 09:04:44.909180,2.35,120.0,150,6,Saturday,5,True,11,2024-11-23,Fall
S0105420,STN_016,Residential,U00841,2024-11-23 06:46:00,2024-11-23 14:01:23.074969,7.26,50.64,11,6,Saturday,5,True,11,2024-11-23,Fall
S0105341,STN_003,Residential,U02639,2024-11-23 07:00:00,2024-11-23 09:49:02.839662,2.82,12.87,7,7,Saturday,5,True,11,2024-11-23,Fall
S0105387,STN_012,Highway_Rest_Stop,U00973,2024-11-23 07:04:00,2024-11-23 08:15:38.740608,1.19,21.19,50,7,Saturday,5,True,11,2024-11-23,Fall
S0105362,STN_008,Residential,U01077,2024-11-23 07:10:00,2024-11-23 12:03:02.807839,4.88,23.53,11,7,Saturday,5,True,11,2024-11-23,Fall
S0105330,STN_001,Downtown,U02709,2024-11-23 07:18:00,2024-11-23 08:30:36.809395,1.21,4.14,7,7,Saturday,5,True,11,2024-11-23,Fall
S0105331,STN_001,Downtown,U03145,2024-11-23 07:21:00,2024-11-23 09:15:15.848657,1.9,33.02,22,7,Saturday,5,True,11,2024-11-23,Fall
S0105427,STN_017,Office_Park,U02688,2024-11-23 07:41:00,2024-11-23 09:33:46.780531,1.88,120.0,150,7,Saturday,5,True,11,2024-11-23,Fall
S0105380,STN_011,Office_Park,U02046,2024-11-23 07:47:00,2024-11-23 09:13:25.841444,1.44,4.14,7,7,Saturday,5,True,11,2024-11-23,Fall
S0105355,STN_006,Highway_Rest_Stop,U03690,2024-11-23 07:50:00,2024-11-23 10:52:15.808156,3.04,40.81,22,7,Saturday,5,True,11,2024-11-23,Fall
S0105354,STN_006,Highway_Rest_Stop,U01843,2024-11-23 07:51:00,2024-11-23 09:09:41.569028,1.31,10.3,11,7,Saturday,5,True,11,2024-11-23,Fall
S0105389,STN_012,Highway_Rest_Stop,U00909,2024-11-23 07:58:00,2024-11-23 08:46:51.953638,0.81,19.83,50,7,Saturday,5,True,11,2024-11-23,Fall
S0105460,STN_023,Downtown,U02231,2024-11-23 08:00:00,2024-11-23 09:21:29.443114,1.36,120.0,150,8,Saturday,5,True,11,2024-11-23,Fall
S0105334,STN_001,Downtown,U01613,2024-11-23 08:15:00,2024-11-23 11:50:01.892522,3.58,31.65,11,8,Saturday,5,True,11,2024-11-23,Fall
S0105446,STN_020,Office_Park,U00998,2024-11-23 08:16:00,2024-11-23 11:00:41.294034,2.74,22.96,11,8,Saturday,5,True,11,2024-11-23,Fall
S0105358,STN_007,Downtown,U01401,2024-11-23 08:16:00,2024-11-23 09:09:32.818192,0.89,25.66,50,8,Saturday,5,True,11,2024-11-23,Fall
S0105344,STN_004,Office_Park,U01486,2024-11-23 08:17:00,2024-11-23 12:15:06.962257,3.97,65.15,22,8,Saturday,5,True,11,2024-11-23,Fall
S0105364,STN_008,Residential,U00104,2024-11-23 08:20:00,2024-11-23 09:43:25.461965,1.39,8.13,7,8,Saturday,5,True,11,2024-11-23,Fall
S0105391,STN_012,Highway_Rest_Stop,U01429,2024-11-23 08:23:00,2024-11-23 09:28:22.198438,1.09,13.61,22,8,Saturday,5,True,11,2024-11-23,Fall
S0105472,STN_024,Highway_Rest_Stop,U03731,2024-11-23 08:32:00,2024-11-23 09:21:12.885783,0.82,11.43,22,8,Saturday,5,True,11,2024-11-23,Fall
S0105416,STN_015,Residential,U03174,2024-11-23 08:44:00,2024-11-23 10:38:27.062569,1.91,8.95,11,8,Saturday,5,True,11,2024-11-23,Fall
S0105329,STN_001,Downtown,U02165,2024-11-23 08:51:00,2024-11-23 10:37:46.651107,1.78,29.21,22,8,Saturday,5,True,11,2024-11-23,Fall
S0105375,STN_009,Mall,U00991,2024-11-23 08:52:00,2024-11-23 10:01:23.069189,1.16,10.19,11,8,Saturday,5,True,11,2024-11-23,Fall
S0105359,STN_007,Downtown,U00753,2024-11-23 08:53:00,2024-11-23 10:02:00.230066,1.15,70.88,150,8,Saturday,5,True,11,2024-11-23,Fall
S0105348,STN_004,Office_Park,U03812,2024-11-23 08:53:00,2024-11-23 10:45:17.470535,1.87,52.4,50,8,Saturday,5,True,11,2024-11-23,Fall
S0105466,STN_023,Downtown,U00694,2024-11-23 09:08:00,2024-11-23 10:09:54.665023,1.03,29.1,50,9,Saturday,5,True,11,2024-11-23,Fall
S0105335,STN_001,Downtown,U03623,2024-11-23 09:14:00,2024-11-23 10:36:37.993584,1.38,120.0,150,9,Saturday,5,True,11,2024-11-23,Fall
S0105340,STN_002,Residential,U02321,2024-11-23 09:17:00,2024-11-23 11:12:04.810262,1.92,29.16,22,9,Saturday,5,True,11,2024-11-23,Fall
S0105468,STN_023,Downtown,U01925,2024-11-23 09:28:00,2024-11-23 12:44:13.726748,3.27,104.54,50,9,Saturday,5,True,11,2024-11-23,Fall
S0105352,STN_005,Office_Park,U00321,2024-11-23 09:42:00,2024-11-23 11:38:28.811717,1.94,120.0,150,9,Saturday,5,True,11,2024-11-23,Fall
S0105429,STN_017,Office_Park,U02368,2024-11-23 09:47:00,2024-11-23 14:34:47.828121,4.8,84.7,22,9,Saturday,5,True,11,2024-11-23,Fall
S0105411,STN_015,Residential,U03022,2024-11-23 09:52:00,2024-11-23 11:05:31.435981,1.23,4.88,7,9,Saturday,5,True,11,2024-11-23,Fall
S0105434,STN_018,Downtown,U03904,2024-11-23 10:14:00,2024-11-23 12:03:34.694874,1.83,18.87,7,10,Saturday,5,True,11,2024-11-23,Fall
S0105457,STN_022,Mall,U03937,2024-11-23 10:14:00,2024-11-23 12:04:46.446312,1.85,31.18,22,10,Saturday,5,True,11,2024-11-23,Fall
